%dados de avaliacoes spam e nao spam de lugares do Apontador

@relation 'apontador'
@attribute qLikes_tip real
@attribute qAbuse_tip real
@attribute qPlaces_usr real
@attribute qTips_usr real
@attribute qPhotos_usr real
@attribute qClicks_plc real
@attribute qTips_plc real
@attribute rating_plc real
@attribute qThumbsdown_plc real
@attribute qThumbsup_plc real
@attribute simil_avg_tip real
@attribute simil_max_tip real 
@attribute simil_min_tip real
@attribute simil_median_tip real
@attribute simil_sd_tip real
@attribute qUnigram_avg_tip real
@attribute qUnigram_avg_fraction_tip real
@attribute qBigram_avg_tip real
@attribute qBigram_avg_fraction_tip real
@attribute qTrigram_avg_tip real
@attribute qTrigram_avg_fraction_tip real
@attribute qSpamWords_tip real
@attribute qCapitalChar_tip real
@attribute qNumeriChar_tip real
@attribute qPhone_tip real
@attribute qEmail_tip real
@attribute qURL_tip real
@attribute qContacts_tip real
@attribute qWords_tip real
@attribute qCapitalWords_tip real
@attribute dist_avg_usr real 
@attribute dist_max_usr real
@attribute dist_min_usr real
@attribute dist_median_usr real
@attribute dist_sd_usr real
@attribute qOffensWords_tip real
@attribute hasOffensWords_tip real
@attribute clust_gph real
@attribute recip_gph real
@attribute indeg_gph real
@attribute outdeg_gph real
@attribute followers_followees_gph real
@attribute degree_gph real
@attribute betwee_gph real
@attribute assort_inin_gph real
@attribute assort_inout_gph real
@attribute assort_outin_gph real
@attribute assort_outout_gph real
@attribute pagerank_gph real
@attribute qAreas_usr real
@attribute focus_area_usr real
@attribute entropy_usr real
@attribute sentiwordnet_tip real
@attribute emoticons_tip real
@attribute panast_tip real
@attribute sasa_tip real
@attribute senticnet_tip real
@attribute happinessindex_tip real
@attribute sentistrength_tip real
@attribute combined_tip real
@attribute class1 {spam, notspam}
@attribute class2 {notspam, marketer, pollution, badmouthing}

@data
5.0,0.0001,14.0,120.0,0.0001,753.0,1.0,5.0,3.0,3.0,0.00584795321637,0.111111111111,0.0001,0.0001,0.0248107642522,0.95,0.105555555556,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,638.731315789,1708.745,0.0001,494.386,627.525702074,0.0001,0.0001,0.0676923076923,0.5,26.0,1.0,13.0,27.0,1.96960440083e-06,10.7307692308,11.4230769231,279.0,297.0,2.43046433167e-05,11,0.4,2.92192809489,1e-05,1e-05,1e-05,1e-05,0.0986666666667,0.815,0.75,0.243842863975,spam,pollution
5.0,0.0001,14.0,120.0,0.0001,40.0,1.0,5.0,2.0,2.0,0.00526315789474,0.1,0.0001,0.0001,0.0223296878269,0.95,0.0863636363636,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,620.239210526,1708.745,0.0001,494.386,611.630382293,0.0001,0.0001,0.0676923076923,0.5,26.0,1.0,13.0,27.0,1.96960440083e-06,10.7307692308,11.4230769231,279.0,297.0,2.43046433167e-05,11,0.4,2.92192809489,1e-05,1e-05,1e-05,1e-05,0.0845714285714,0.815,0.75,0.241956372793,spam,pollution
1.0,0.0001,2.0,4.0,9.0,10.0,0.0001,0.0001,1.0,1.0,0.0717171717172,0.181818181818,0.0001,0.0333333333333,0.0790335460284,1.0,0.125,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,20.0,3.0,0.0001,1.0,3.0,7.0,0.0001,1.52533333333,3.934,0.0001,0.642,1.72323287908,0.0001,0.0001,1.0,0.0001,2.0,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.87102074396e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.004625,0.4125,1e-05,0.0565884658742,spam,marketer
0.0001,0.0001,2.0,4.0,9.0,8.0,0.0001,0.0001,1.0,1.0,0.0859788359788,0.222222222222,0.0001,0.0357142857143,0.0974356976757,1.0,0.166666666667,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,20.0,4.0,0.0001,1.0,4.0,5.0,0.0001,0.214,0.642,0.0001,0.0001,0.302641702348,0.0001,0.0001,1.0,0.0001,2.0,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.87102074396e-06,1,1.0,0.0001,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,1.0,1.0,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,36.0,0.0001,0.0001,0.0001,0.0001,0.0001,39.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0205135135135,0.3725,1e-05,0.0532876253995,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,833.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.33192307692,19.91,0.195,7.29,7.5468890938,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,4.469,2.0,5.0,7.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.39561538462,20.546,0.195,7.29,7.67072341928,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,8.297,0.0001,0.0001,12.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.27984615385,19.91,0.195,7.29,7.56271786561,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,20.327,1.0,5.0,22.0,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.36123076923,20.644,0.195,7.29,7.71993179677,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,5.85230769231,19.91,0.195,1.051,6.80471733867,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,22.912,2.0,3.0,14.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,5.71276923077,19.91,0.195,1.014,7.22098719177,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,3.607,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.35607692308,19.91,0.195,7.29,7.53974939863,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,6.39,0.0001,0.0001,12.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.35669230769,20.546,0.195,7.29,7.70403022784,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,0.297014988048,1e-05,1e-05,0.297014988048,0.0033,1e-05,-0.666666666667,-0.0270742503006,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,8.333,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,6.27284615385,19.91,0.195,1.051,7.04525507368,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,449.0,0.0001,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.35384615385,19.91,0.195,7.29,7.56187991325,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,8.727,0.0001,0.0001,4.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,6.15276923077,20.959,0.195,1.014,8.08311801181,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,3.0,14.0,0.0001,1.686,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0769230769231,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,19.0,2.0,0.0001,0.0001,2.0,10.0,0.0001,7.40769230769,20.05,0.195,7.29,7.56168723932,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.70733052099e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0042,1e-05,-0.666666666667,-0.107277980461,spam,marketer
0.0001,0.0001,1.0,1.0,6.0,325.0,7.0,5.0,15.0,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,53.0,4.0,0.0001,0.0001,4.0,45.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.059625,1e-05,0.666666666667,0.114696001571,spam,marketer
0.0001,0.0001,0.0001,2.0,0.0001,7.998,0.0001,0.0001,19.0,11.0,0.0714285714286,0.0714285714286,0.0714285714286,0.0714285714286,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10.0,0.0001,243.378,243.378,243.378,243.378,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,2,0.5,1.0,-0.781515743068,1e-05,1e-05,-0.781515743068,-0.0476666666667,1e-05,-0.666666666667,-0.321489030894,spam,badmouthing
0.0001,0.0001,1.0,7.0,2.0,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00813008130081,0.0001,0.0001,0.0001,0.0001,0.0001,886.0,146.0,7.0,1.0,0.0001,8.0,150.0,150.0,0.0273333333333,0.082,0.0001,0.0001,0.0386551707049,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0312734375,0.297291666667,0.75,0.164578527981,spam,marketer
0.0001,0.0001,1.0,7.0,2.0,130.0,1.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00813008130081,0.0001,0.0001,0.0001,0.0001,0.0001,886.0,146.0,7.0,1.0,0.0001,8.0,150.0,150.0,0.0136666666667,0.082,0.0001,0.0001,0.0305595956925,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0312734375,0.297291666667,0.75,0.164578527981,spam,marketer
0.0001,0.0001,1.0,7.0,2.0,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00869565217391,0.0001,0.0001,0.0001,0.0001,0.0001,820.0,146.0,7.0,0.0001,0.0001,7.0,141.0,141.0,0.0273333333333,0.082,0.0001,0.0001,0.0386551707049,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,0.606695553428,1e-05,1e-05,0.606695553428,0.0301570247934,0.287272727273,0.75,0.324846894375,spam,marketer
0.0001,0.0001,1.0,7.0,2.0,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00869565217391,0.0001,0.0001,0.0001,0.0001,0.0001,820.0,146.0,7.0,0.0001,0.0001,7.0,141.0,141.0,0.0273333333333,0.082,0.0001,0.0001,0.0386551707049,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,0.606695553428,1e-05,1e-05,0.606695553428,0.0301570247934,0.287272727273,0.75,0.324846894375,spam,marketer
1.0,0.0001,1.0,7.0,2.0,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00813008130081,0.0001,0.0001,0.0001,0.0001,0.0001,886.0,146.0,7.0,1.0,0.0001,8.0,150.0,150.0,0.0273333333333,0.082,0.0001,0.0001,0.0386551707049,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0312734375,0.297291666667,0.75,0.164578527981,spam,marketer
0.0001,0.0001,1.0,7.0,2.0,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.00869565217391,0.0001,0.0001,0.0001,0.0001,0.0001,820.0,146.0,7.0,0.0001,0.0001,7.0,141.0,141.0,0.0273333333333,0.082,0.0001,0.0001,0.0386551707049,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.83624225767e-06,1,1.0,0.0001,0.606695553428,1e-05,1e-05,0.606695553428,0.0301570247934,0.287272727273,0.75,0.324846894375,spam,marketer
1.0,0.0001,0.0001,13.0,0.0001,1.141,0.0001,0.0001,22.0,10.0,0.0429623845464,0.0916666666667,0.0001,0.0385098212967,0.0317416886281,0.923076923077,0.0107334525939,0.0001,0.0001,0.0001,0.0001,0.0001,42.0,0.0001,0.0001,0.0001,0.0001,0.0001,85.0,4.0,21.5333333333,98.124,0.215,8.2035,34.5714973867,2.0,1.0,0.222222222222,0.0001,9.0,0.0001,9.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.28581777328e-06,2,0.769230769231,0.779349837292,1e-05,1e-05,1e-05,1e-05,0.0308222222222,0.486,-0.6,-0.025976857735,spam,badmouthing
1.0,0.0001,0.0001,13.0,0.0001,123.0,2.0,5.0,0.0001,0.0001,0.0429623845464,0.0916666666667,0.0001,0.0385098212967,0.0317416886281,0.923076923077,0.0107334525939,0.0001,0.0001,0.0001,0.0001,0.0001,42.0,0.0001,0.0001,0.0001,0.0001,0.0001,85.0,4.0,21.5333333333,98.124,0.215,8.2035,34.5714973867,2.0,1.0,0.222222222222,0.0001,9.0,0.0001,9.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.28581777328e-06,2,0.769230769231,0.779349837292,1e-05,1e-05,1e-05,1e-05,0.0308222222222,0.486,-0.6,-0.025976857735,spam,badmouthing
0.0001,0.0001,0.0001,3.0,0.0001,38.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.333333333333,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0535,2.107,0.0001,1.0535,1.0535,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,pollution
0.0001,0.0001,0.0001,3.0,0.0001,52.0,0.0001,0.0001,0.0001,0.0001,0.401785714286,0.428571428571,0.375,0.401785714286,0.0267857142857,0.666666666667,0.0555555555556,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,1.0,0.0001,1.0,9.0,0.0001,486.1155,909.237,62.994,486.1155,423.1215,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,3,0.333333333333,1.58496250072,0.598135023198,1e-05,1e-05,0.598135023198,0.0244444444444,1e-05,1e-05,0.162766117525,spam,marketer
0.0001,0.0001,0.0001,2.0,0.0001,1.0,0.0001,0.0001,3.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.047619047619,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,1.0,0.0001,2.0,10.0,0.0001,7.287,13.975,0.599,7.287,6.688,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0212222222222,1e-05,1e-05,0.00284035890779,spam,pollution
1.0,0.0001,2.0,4.0,0.0001,104.0,3.0,5.0,10.0,10.0,0.0444444444444,0.333333333333,0.0001,0.0001,0.103040205506,0.923076923077,0.230769230769,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,2.0,0.0001,0.859333333333,2.578,0.0001,0.0001,1.2152808546,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,6.4628802072e-06,1,1.0,0.0001,0.647626342497,1e-05,1e-05,0.647626342497,0.187,1e-05,0.8,0.325778411885,spam,marketer
0.0001,0.0001,6.0,6.0,1.0,12.0,1.0,5.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.833333333333,0.833333333333,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,32.4476,103.002,0.0001,29.618,37.6819057989,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,2,0.833333333333,0.650022421648,0.403731331046,1e-05,1e-05,0.403731331046,1e-05,1e-05,1e-05,0.107656171693,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,293.0,0.0001,0.0001,4.0,4.0,0.245614035088,1.0,0.0001,0.0001,0.354042738081,1.0,0.166666666667,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,20.0,1.0,0.0001,0.0001,1.0,3.0,0.0001,1457.00157895,3190.198,0.0001,1828.463,958.38043931,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,2.672,0.0001,0.0001,0.0001,0.0001,0.15350877193,0.666666666667,0.0001,0.0001,0.236109979539,1.0,0.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,18.0,1.0,0.0001,0.0001,1.0,2.0,0.0001,1424.33421053,3190.198,0.0001,1828.463,972.285534037,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,293.0,0.0001,0.0001,4.0,4.0,0.233333333333,1.0,0.0001,0.0001,0.349205447329,1.0,0.166666666667,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,20.0,1.0,0.0001,0.0001,1.0,3.0,0.0001,1396.27555,3190.198,0.0001,1554.85,946.029451651,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.333333333333,2.88510387733,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,1.17,3.0,4.0,7.0,2.0,0.105263157895,0.428571428571,0.0001,0.0001,0.142609599537,0.95,0.135714285714,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,1.0,0.0001,0.0001,1.0,6.0,0.0001,1300.18331579,3190.198,0.0001,1281.237,967.280204006,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,1e-05,1e-05,1e-05,1e-05,0.039,1e-05,1e-05,0.00521971715515,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,157.0,2.0,1.0,12.0,3.0,0.225438596491,1.0,0.0001,0.0001,0.320195865727,1.0,0.142857142857,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,20.0,1.0,0.0001,0.0001,1.0,4.0,0.0001,1453.19652632,3190.198,0.0001,1828.463,930.399971257,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,741.0,0.0001,0.0001,2.0,0.0001,0.245614035088,1.0,0.0001,0.0001,0.354042738081,1.0,0.166666666667,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,23.0,1.0,0.0001,0.0001,1.0,3.0,0.0001,1549.14357895,3190.198,0.0001,1839.368,905.456485208,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,741.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,1.0,0.0001,0.0001,1.0,1.0,0.0001,1549.14357895,3190.198,0.0001,1839.368,905.456485208,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,1e-05,1e-05,1e-05,1e-05,0.022,1e-05,1e-05,0.00294445583111,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,1.135,0.0001,0.0001,0.0001,0.0001,0.245614035088,1.0,0.0001,0.0001,0.354042738081,1.0,0.166666666667,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,20.0,1.0,0.0001,0.0001,1.0,3.0,0.0001,1452.78194737,3190.198,0.0001,1828.463,930.225424193,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
0.0001,0.0001,7.0,448.0,0.0001,1.135,0.0001,0.0001,0.0001,0.0001,0.225438596491,1.0,0.0001,0.0001,0.320195865727,1.0,0.142857142857,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,20.0,1.0,0.0001,0.0001,1.0,4.0,0.0001,1272.48636842,3190.198,0.0001,1031.418,957.247763551,0.0001,0.0001,0.0225225225225,0.0001,36.0,1.0,18.0,37.0,1.44719878592e-07,0.0555555555556,0.0001,2.0,0.0001,2.84193818774e-05,10,0.35,2.83935387217,-0.250064247409,1e-05,1e-05,-0.250064247409,1e-05,1e-05,1e-05,-0.0666803824306,spam,marketer
